thorns	0.0, 1.0,                  0.0, 7.420599584446424e-05
thoroughly	1.0, 0.0,                  8.62738331464067e-05, 0.0
those	4.0, 9.0,                  0.0003450953325856268, 0.0006678539626001781
though	3.0, 1.0,                  0.0002588214994392201, 7.420599584446424e-05
thought	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
thoughts	0.0, 1.0,                  0.0, 7.420599584446424e-05
thousainds	0.0, 1.0,                  0.0, 7.420599584446424e-05
thousands	1.0, 2.0,                  8.62738331464067e-05, 0.00014841199168892847
threats	2.0, 0.0,                  0.0001725476662928134, 0.0
three	5.0, 8.0,                  0.0004313691657320335, 0.0005936479667557139
thrid	0.0, 1.0,                  0.0, 7.420599584446424e-05
thronged	0.0, 1.0,                  0.0, 7.420599584446424e-05
through	3.0, 10.0,                  0.0002588214994392201, 0.0007420599584446423
throughout	0.0, 2.0,                  0.0, 0.00014841199168892847
thu	10.0, 0.0,                  0.000862738331464067, 0.0
thunder	0.0, 1.0,                  0.0, 7.420599584446424e-05
thuraisingham	6.0, 0.0,                  0.0005176429988784402, 0.0
thursday	5.0, 2.0,                  0.0004313691657320335, 0.00014841199168892847
thus	1.0, 0.0,                  8.62738331464067e-05, 0.0
ticket	1.0, 0.0,                  8.62738331464067e-05, 0.0
tidbits	0.0, 1.0,                  0.0, 7.420599584446424e-05
till	1.0, 0.0,                  8.62738331464067e-05, 0.0
tilts	0.0, 1.0,                  0.0, 7.420599584446424e-05
time	13.0, 18.0,                  0.001121559830903287, 0.0013357079252003562
timekeeping	2.0, 0.0,                  0.0001725476662928134, 0.0
timely	2.0, 0.0,                  0.0001725476662928134, 0.0
times	2.0, 2.0,                  0.0001725476662928134, 0.00014841199168892847
timesheets	1.0, 0.0,                  8.62738331464067e-05, 0.0
timing	1.0, 0.0,                  8.62738331464067e-05, 0.0
timotheus	0.0, 1.0,                  0.0, 7.420599584446424e-05
timshometownstories	0.0, 2.0,                  0.0, 0.00014841199168892847
tin	0.0, 5.0,                  0.0, 0.00037102997922232116
tinned	0.0, 1.0,                  0.0, 7.420599584446424e-05
tips	0.0, 4.0,                  0.0, 0.00029682398337785694
tire	0.0, 1.0,                  0.0, 7.420599584446424e-05
tired	0.0, 2.0,                  0.0, 0.00014841199168892847
tires	0.0, 3.0,                  0.0, 0.0002226179875333927
tithable	0.0, 1.0,                  0.0, 7.420599584446424e-05
title	1.0, 3.0,                  8.62738331464067e-05, 0.0002226179875333927
titles	0.0, 3.0,                  0.0, 0.0002226179875333927
tlapek	5.0, 0.0,                  0.0004313691657320335, 0.0
to	350.0, 420.0,                  0.03019584160124234, 0.031166518254674976
tobacco	0.0, 2.0,                  0.0, 0.00014841199168892847
today	7.0, 22.0,                  0.0006039168320248468, 0.001632531908578213
todd	1.0, 0.0,                  8.62738331464067e-05, 0.0
together	1.0, 4.0,                  8.62738331464067e-05, 0.00029682398337785694
toilet	0.0, 1.0,                  0.0, 7.420599584446424e-05
tokyo	1.0, 0.0,                  8.62738331464067e-05, 0.0
told	2.0, 3.0,                  0.0001725476662928134, 0.0002226179875333927
toll	0.0, 2.0,                  0.0, 0.00014841199168892847
tommy	1.0, 0.0,                  8.62738331464067e-05, 0.0
tomorrow	5.0, 0.0,                  0.0004313691657320335, 0.0
tone	1.0, 0.0,                  8.62738331464067e-05, 0.0
tonne	0.0, 1.0,                  0.0, 7.420599584446424e-05
too	2.0, 9.0,                  0.0001725476662928134, 0.0006678539626001781
took	1.0, 2.0,                  8.62738331464067e-05, 0.00014841199168892847
tool	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
toolbar	0.0, 7.0,                  0.0, 0.0005194419709112497
top	2.0, 4.0,                  0.0001725476662928134, 0.00029682398337785694
topics	0.0, 1.0,                  0.0, 7.420599584446424e-05
toronto	0.0, 1.0,                  0.0, 7.420599584446424e-05
tortoises	0.0, 1.0,                  0.0, 7.420599584446424e-05
total	2.0, 3.0,                  0.0001725476662928134, 0.0002226179875333927
touched	0.0, 1.0,                  0.0, 7.420599584446424e-05
toward	0.0, 1.0,                  0.0, 7.420599584446424e-05
towards	0.0, 4.0,                  0.0, 0.00029682398337785694
towel	0.0, 1.0,                  0.0, 7.420599584446424e-05
towels	0.0, 1.0,                  0.0, 7.420599584446424e-05
tower	0.0, 2.0,                  0.0, 0.00014841199168892847
town	1.0, 2.0,                  8.62738331464067e-05, 0.00014841199168892847
toy	0.0, 1.0,                  0.0, 7.420599584446424e-05
tr	0.0, 1.0,                  0.0, 7.420599584446424e-05
track	0.0, 3.0,                  0.0, 0.0002226179875333927
tracked	1.0, 0.0,                  8.62738331464067e-05, 0.0
tracks	0.0, 2.0,                  0.0, 0.00014841199168892847
trade	3.0, 14.0,                  0.0002588214994392201, 0.0010388839418224993
trader	4.0, 0.0,                  0.0003450953325856268, 0.0
traders	1.0, 0.0,                  8.62738331464067e-05, 0.0
trading	26.0, 0.0,                  0.002243119661806574, 0.0
tradition	1.0, 0.0,                  8.62738331464067e-05, 0.0
traffic	0.0, 7.0,                  0.0, 0.0005194419709112497
trafficmultipliers	0.0, 1.0,                  0.0, 7.420599584446424e-05
train	0.0, 7.0,                  0.0, 0.0005194419709112497
training	7.0, 1.0,                  0.0006039168320248468, 7.420599584446424e-05
tramadol	0.0, 2.0,                  0.0, 0.00014841199168892847
trans	1.0, 0.0,                  8.62738331464067e-05, 0.0
transact	1.0, 0.0,                  8.62738331464067e-05, 0.0
transaction	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
transalta	1.0, 0.0,                  8.62738331464067e-05, 0.0
transcanada	2.0, 0.0,                  0.0001725476662928134, 0.0
transco	2.0, 0.0,                  0.0001725476662928134, 0.0
transfer	0.0, 6.0,                  0.0, 0.0004452359750667854
transferred	2.0, 0.0,                  0.0001725476662928134, 0.0
transistion	5.0, 0.0,                  0.0004313691657320335, 0.0
transition	4.0, 0.0,                  0.0003450953325856268, 0.0
transmission	10.0, 0.0,                  0.000862738331464067, 0.0
transmissions	1.0, 0.0,                  8.62738331464067e-05, 0.0
transport	2.0, 1.0,                  0.0001725476662928134, 7.420599584446424e-05
transportation	2.0, 0.0,                  0.0001725476662928134, 0.0
transporting	1.0, 0.0,                  8.62738331464067e-05, 0.0
trash	0.0, 1.0,                  0.0, 7.420599584446424e-05
travel	1.0, 2.0,                  8.62738331464067e-05, 0.00014841199168892847
traveling	0.0, 1.0,                  0.0, 7.420599584446424e-05
travis	1.0, 0.0,                  8.62738331464067e-05, 0.0
treasonous	0.0, 1.0,                  0.0, 7.420599584446424e-05
treat	1.0, 0.0,                  8.62738331464067e-05, 0.0
treatment	0.0, 1.0,                  0.0, 7.420599584446424e-05
treats	0.0, 1.0,                  0.0, 7.420599584446424e-05
tree	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
trevino	2.0, 0.0,                  0.0001725476662928134, 0.0
trial	0.0, 3.0,                  0.0, 0.0002226179875333927
trials	0.0, 1.0,                  0.0, 7.420599584446424e-05
tricky	0.0, 1.0,                  0.0, 7.420599584446424e-05
tried	4.0, 1.0,                  0.0003450953325856268, 7.420599584446424e-05
trina	1.0, 0.0,                  8.62738331464067e-05, 0.0
trip	2.0, 0.0,                  0.0001725476662928134, 0.0
triple	0.0, 1.0,                  0.0, 7.420599584446424e-05
trips	0.0, 1.0,                  0.0, 7.420599584446424e-05
trisha	1.0, 0.0,                  8.62738331464067e-05, 0.0
trista	2.0, 0.0,                  0.0001725476662928134, 0.0
troubled	0.0, 1.0,                  0.0, 7.420599584446424e-05
true	0.0, 7.0,                  0.0, 0.0005194419709112497
truly	0.0, 1.0,                  0.0, 7.420599584446424e-05
trunk	0.0, 2.0,                  0.0, 0.00014841199168892847
trust	0.0, 2.0,                  0.0, 0.00014841199168892847
trusted	0.0, 1.0,                  0.0, 7.420599584446424e-05
truth	0.0, 2.0,                  0.0, 0.00014841199168892847
try	2.0, 6.0,                  0.0001725476662928134, 0.0004452359750667854
trying	1.0, 2.0,                  8.62738331464067e-05, 0.00014841199168892847
tuesday	4.0, 0.0,                  0.0003450953325856268, 0.0
tuned	1.0, 0.0,                  8.62738331464067e-05, 0.0
tuneful	0.0, 1.0,                  0.0, 7.420599584446424e-05
tungsten	0.0, 1.0,                  0.0, 7.420599584446424e-05
tuning	1.0, 0.0,                  8.62738331464067e-05, 0.0
turk	0.0, 3.0,                  0.0, 0.0002226179875333927
turn	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
turned	0.0, 1.0,                  0.0, 7.420599584446424e-05
turner	1.0, 0.0,                  8.62738331464067e-05, 0.0
twain	1.0, 0.0,                  8.62738331464067e-05, 0.0
twenty	1.0, 2.0,                  8.62738331464067e-05, 0.00014841199168892847
twice	0.0, 2.0,                  0.0, 0.00014841199168892847
two	12.0, 9.0,                  0.0010352859977568803, 0.0006678539626001781
tx	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
txu	2.0, 0.0,                  0.0001725476662928134, 0.0
txuelectric	1.0, 0.0,                  8.62738331464067e-05, 0.0
txuenergy	3.0, 0.0,                  0.0002588214994392201, 0.0
tyone	0.0, 1.0,                  0.0, 7.420599584446424e-05
type	0.0, 10.0,                  0.0, 0.0007420599584446423
u	0.0, 3.0,                  0.0, 0.0002226179875333927
uafn	0.0, 1.0,                  0.0, 7.420599584446424e-05
ugh	0.0, 1.0,                  0.0, 7.420599584446424e-05
uk	0.0, 2.0,                  0.0, 0.00014841199168892847
ult	0.0, 1.0,                  0.0, 7.420599584446424e-05
unable	3.0, 0.0,                  0.0002588214994392201, 0.0
unavoidable	1.0, 0.0,                  8.62738331464067e-05, 0.0
unbelievably	0.0, 1.0,                  0.0, 7.420599584446424e-05
unblock	0.0, 1.0,                  0.0, 7.420599584446424e-05
unblocking	0.0, 4.0,                  0.0, 0.00029682398337785694
unclear	1.0, 0.0,                  8.62738331464067e-05, 0.0
uncollected	1.0, 0.0,                  8.62738331464067e-05, 0.0
uncomfortable	0.0, 1.0,                  0.0, 7.420599584446424e-05
under	11.0, 8.0,                  0.0009490121646104736, 0.0005936479667557139
undercollected	1.0, 0.0,                  8.62738331464067e-05, 0.0
undercollection	4.0, 0.0,                  0.0003450953325856268, 0.0
underga	1.0, 0.0,                  8.62738331464067e-05, 0.0
underneath	0.0, 1.0,                  0.0, 7.420599584446424e-05
understand	3.0, 4.0,                  0.0002588214994392201, 0.00029682398337785694
understanding	5.0, 2.0,                  0.0004313691657320335, 0.00014841199168892847
underwrite	0.0, 1.0,                  0.0, 7.420599584446424e-05
undeveloped	0.0, 1.0,                  0.0, 7.420599584446424e-05
unify	1.0, 0.0,                  8.62738331464067e-05, 0.0
union	1.0, 0.0,                  8.62738331464067e-05, 0.0
unique	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
unit	6.0, 0.0,                  0.0005176429988784402, 0.0
united	1.0, 2.0,                  8.62738331464067e-05, 0.00014841199168892847
units	4.0, 0.0,                  0.0003450953325856268, 0.0
universal	0.0, 1.0,                  0.0, 7.420599584446424e-05
university	1.0, 0.0,                  8.62738331464067e-05, 0.0
unknown	0.0, 3.0,                  0.0, 0.0002226179875333927
unless	3.0, 1.0,                  0.0002588214994392201, 7.420599584446424e-05
unlike	0.0, 1.0,                  0.0, 7.420599584446424e-05
unlimited	0.0, 4.0,                  0.0, 0.00029682398337785694
unmanly	0.0, 1.0,                  0.0, 7.420599584446424e-05
unnecessarily	0.0, 1.0,                  0.0, 7.420599584446424e-05
unocal	1.0, 0.0,                  8.62738331464067e-05, 0.0
unprofessional	0.0, 1.0,                  0.0, 7.420599584446424e-05
unrealistic	2.0, 0.0,                  0.0001725476662928134, 0.0
unsubscribe	0.0, 12.0,                  0.0, 0.0008904719501335708
unsubscribed	0.0, 1.0,                  0.0, 7.420599584446424e-05
until	10.0, 4.0,                  0.000862738331464067, 0.00029682398337785694
untouchable	1.0, 0.0,                  8.62738331464067e-05, 0.0
up	20.0, 19.0,                  0.001725476662928134, 0.0014099139210448203
upcoming	1.0, 0.0,                  8.62738331464067e-05, 0.0
update	10.0, 1.0,                  0.000862738331464067, 7.420599584446424e-05
upgradeable	0.0, 3.0,                  0.0, 0.0002226179875333927
upgraded	0.0, 1.0,                  0.0, 7.420599584446424e-05
upgrades	0.0, 2.0,                  0.0, 0.00014841199168892847
upload	0.0, 1.0,                  0.0, 7.420599584446424e-05
uploaded	0.0, 1.0,                  0.0, 7.420599584446424e-05
upon	2.0, 5.0,                  0.0001725476662928134, 0.00037102997922232116
upping	0.0, 1.0,                  0.0, 7.420599584446424e-05
upward	0.0, 1.0,                  0.0, 7.420599584446424e-05
ur	0.0, 1.0,                  0.0, 7.420599584446424e-05
uranium	0.0, 1.0,                  0.0, 7.420599584446424e-05
urg	2.0, 0.0,                  0.0001725476662928134, 0.0
urgency	0.0, 1.0,                  0.0, 7.420599584446424e-05
urgent	2.0, 4.0,                  0.0001725476662928134, 0.00029682398337785694
url	0.0, 3.0,                  0.0, 0.0002226179875333927
us	9.0, 33.0,                  0.0007764644983176603, 0.0024487978628673196
usage	1.0, 3.0,                  8.62738331464067e-05, 0.0002226179875333927
usb	0.0, 1.0,                  0.0, 7.420599584446424e-05
use	4.0, 37.0,                  0.0003450953325856268, 0.0027456218462451765
used	4.0, 5.0,                  0.0003450953325856268, 0.00037102997922232116
useful	1.0, 3.0,                  8.62738331464067e-05, 0.0002226179875333927
user	5.0, 2.0,                  0.0004313691657320335, 0.00014841199168892847
users	6.0, 0.0,                  0.0005176429988784402, 0.0
uses	0.0, 1.0,                  0.0, 7.420599584446424e-05
using	2.0, 10.0,                  0.0001725476662928134, 0.0007420599584446423
utilities	14.0, 0.0,                  0.0012078336640496937, 0.0
utility	6.0, 0.0,                  0.0005176429988784402, 0.0
uuz	0.0, 1.0,                  0.0, 7.420599584446424e-05
uvd	0.0, 1.0,                  0.0, 7.420599584446424e-05
uz	0.0, 1.0,                  0.0, 7.420599584446424e-05
v	3.0, 4.0,                  0.0002588214994392201, 0.00029682398337785694
vacation	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
val	0.0, 2.0,                  0.0, 0.00014841199168892847
valeria	1.0, 0.0,                  8.62738331464067e-05, 0.0
valid	0.0, 4.0,                  0.0, 0.00029682398337785694
validate	1.0, 0.0,                  8.62738331464067e-05, 0.0
valium	0.0, 1.0,                  0.0, 7.420599584446424e-05
valley	0.0, 2.0,                  0.0, 0.00014841199168892847
valuable	1.0, 5.0,                  8.62738331464067e-05, 0.00037102997922232116
valuables	0.0, 2.0,                  0.0, 0.00014841199168892847
value	3.0, 6.0,                  0.0002588214994392201, 0.0004452359750667854
valued	1.0, 0.0,                  8.62738331464067e-05, 0.0
van	2.0, 0.0,                  0.0001725476662928134, 0.0
vanadium	0.0, 1.0,                  0.0, 7.420599584446424e-05
vance	1.0, 0.0,                  8.62738331464067e-05, 0.0
var	1.0, 0.0,                  8.62738331464067e-05, 0.0
variety	0.0, 1.0,                  0.0, 7.420599584446424e-05
vary	0.0, 1.0,                  0.0, 7.420599584446424e-05
vasant	5.0, 0.0,                  0.0004313691657320335, 0.0
vastar	8.0, 0.0,                  0.0006901906651712536, 0.0
vaughn	3.0, 0.0,                  0.0002588214994392201, 0.0
vault	0.0, 1.0,                  0.0, 7.420599584446424e-05
ve	9.0, 7.0,                  0.0007764644983176603, 0.0005194419709112497
vein	0.0, 1.0,                  0.0, 7.420599584446424e-05
vendor	2.0, 0.0,                  0.0001725476662928134, 0.0
vendors	1.0, 0.0,                  8.62738331464067e-05, 0.0
verbry	0.0, 1.0,                  0.0, 7.420599584446424e-05
verify	0.0, 1.0,                  0.0, 7.420599584446424e-05
version	6.0, 2.0,                  0.0005176429988784402, 0.00014841199168892847
versus	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
very	8.0, 15.0,                  0.0006901906651712536, 0.0011130899376669634
verypowerful	0.0, 1.0,                  0.0, 7.420599584446424e-05
vi	0.0, 1.0,                  0.0, 7.420599584446424e-05
via	6.0, 2.0,                  0.0005176429988784402, 0.00014841199168892847
viag	0.0, 1.0,                  0.0, 7.420599584446424e-05
viagra	0.0, 4.0,                  0.0, 0.00029682398337785694
vic	0.0, 1.0,                  0.0, 7.420599584446424e-05
vice	6.0, 0.0,                  0.0005176429988784402, 0.0
vicodin	0.0, 1.0,                  0.0, 7.420599584446424e-05
vicqodin	0.0, 1.0,                  0.0, 7.420599584446424e-05
view	5.0, 5.0,                  0.0004313691657320335, 0.00037102997922232116
viewer	0.0, 1.0,                  0.0, 7.420599584446424e-05
villarreal	1.0, 0.0,                  8.62738331464067e-05, 0.0
vince	15.0, 0.0,                  0.0012941074971961003, 0.0
vincent	5.0, 0.0,                  0.0004313691657320335, 0.0
vintage	2.0, 0.0,                  0.0001725476662928134, 0.0
virtues	0.0, 1.0,                  0.0, 7.420599584446424e-05
vision	0.0, 1.0,                  0.0, 7.420599584446424e-05
visit	4.0, 18.0,                  0.0003450953325856268, 0.0013357079252003562
visited	0.0, 1.0,                  0.0, 7.420599584446424e-05
visitor	0.0, 2.0,                  0.0, 0.00014841199168892847
visitors	0.0, 1.0,                  0.0, 7.420599584446424e-05
visits	0.0, 1.0,                  0.0, 7.420599584446424e-05
visual	0.0, 1.0,                  0.0, 7.420599584446424e-05
visually	0.0, 1.0,                  0.0, 7.420599584446424e-05
voice	3.0, 1.0,                  0.0002588214994392201, 7.420599584446424e-05
voices	0.0, 1.0,                  0.0, 7.420599584446424e-05
volatility	4.0, 0.0,                  0.0003450953325856268, 0.0
volume	9.0, 0.0,                  0.0007764644983176603, 0.0
volumes	1.0, 0.0,                  8.62738331464067e-05, 0.0
voluntary	1.0, 0.0,                  8.62738331464067e-05, 0.0
vote	0.0, 7.0,                  0.0, 0.0005194419709112497
voted	0.0, 1.0,                  0.0, 7.420599584446424e-05
voting	0.0, 1.0,                  0.0, 7.420599584446424e-05
vp	1.0, 0.0,                  8.62738331464067e-05, 0.0
vs	1.0, 0.0,                  8.62738331464067e-05, 0.0
w	6.0, 4.0,                  0.0005176429988784402, 0.00029682398337785694
wa	0.0, 2.0,                  0.0, 0.00014841199168892847
wacked	1.0, 0.0,                  8.62738331464067e-05, 0.0
waggons	0.0, 1.0,                  0.0, 7.420599584446424e-05
wait	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
walked	0.0, 1.0,                  0.0, 7.420599584446424e-05
wall	0.0, 1.0,                  0.0, 7.420599584446424e-05
wallis	1.0, 0.0,                  8.62738331464067e-05, 0.0
wallow	0.0, 1.0,                  0.0, 7.420599584446424e-05
walpole	0.0, 1.0,                  0.0, 7.420599584446424e-05
walsh	2.0, 0.0,                  0.0001725476662928134, 0.0
walton	2.0, 0.0,                  0.0001725476662928134, 0.0
want	3.0, 27.0,                  0.0002588214994392201, 0.002003561887800534
wanted	3.0, 1.0,                  0.0002588214994392201, 7.420599584446424e-05
wanting	0.0, 3.0,                  0.0, 0.0002226179875333927
wants	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
war	0.0, 2.0,                  0.0, 0.00014841199168892847
ward	0.0, 1.0,                  0.0, 7.420599584446424e-05
wardsgiftshop	0.0, 1.0,                  0.0, 7.420599584446424e-05
warrant	1.0, 0.0,                  8.62738331464067e-05, 0.0
warrants	2.0, 0.0,                  0.0001725476662928134, 0.0
warranty	0.0, 1.0,                  0.0, 7.420599584446424e-05
was	19.0, 40.0,                  0.0016392028297817272, 0.0029682398337785693
wash	0.0, 1.0,                  0.0, 7.420599584446424e-05
washing	0.0, 4.0,                  0.0, 0.00029682398337785694
washington	1.0, 0.0,                  8.62738331464067e-05, 0.0
waste	0.0, 1.0,                  0.0, 7.420599584446424e-05
watched	1.0, 0.0,                  8.62738331464067e-05, 0.0
watchfully	0.0, 1.0,                  0.0, 7.420599584446424e-05
water	0.0, 2.0,                  0.0, 0.00014841199168892847
watson	1.0, 0.0,                  8.62738331464067e-05, 0.0
way	3.0, 6.0,                  0.0002588214994392201, 0.0004452359750667854
ways	0.0, 8.0,                  0.0, 0.0005936479667557139
wbom	1.0, 0.0,                  8.62738331464067e-05, 0.0
we	66.0, 67.0,                  0.005694072987662842, 0.004971801721579103
weakness	2.0, 2.0,                  0.0001725476662928134, 0.00014841199168892847
wealth	0.0, 1.0,                  0.0, 7.420599584446424e-05
weather	1.0, 0.0,                  8.62738331464067e-05, 0.0
web	1.0, 14.0,                  8.62738331464067e-05, 0.0010388839418224993
webmaster	0.0, 1.0,                  0.0, 7.420599584446424e-05
webpage	0.0, 4.0,                  0.0, 0.00029682398337785694
website	0.0, 24.0,                  0.0, 0.0017809439002671415
websites	0.0, 2.0,                  0.0, 0.00014841199168892847
wedeliverparties	0.0, 1.0,                  0.0, 7.420599584446424e-05
wednesday	5.0, 0.0,                  0.0004313691657320335, 0.0
weed	1.0, 0.0,                  8.62738331464067e-05, 0.0
week	13.0, 16.0,                  0.001121559830903287, 0.0011872959335114278
weekend	3.0, 0.0,                  0.0002588214994392201, 0.0
weekly	0.0, 1.0,                  0.0, 7.420599584446424e-05
weeks	6.0, 0.0,                  0.0005176429988784402, 0.0
weep	0.0, 1.0,                  0.0, 7.420599584446424e-05
weight	0.0, 2.0,                  0.0, 0.00014841199168892847
weightwheezy	0.0, 1.0,                  0.0, 7.420599584446424e-05
weissman	5.0, 0.0,                  0.0004313691657320335, 0.0
welch	1.0, 0.0,                  8.62738331464067e-05, 0.0
welcome	2.0, 0.0,                  0.0001725476662928134, 0.0
well	9.0, 7.0,                  0.0007764644983176603, 0.0005194419709112497
went	1.0, 2.0,                  8.62738331464067e-05, 0.00014841199168892847
were	6.0, 19.0,                  0.0005176429988784402, 0.0014099139210448203
west	2.0, 3.0,                  0.0001725476662928134, 0.0002226179875333927
western	3.0, 3.0,                  0.0002588214994392201, 0.0002226179875333927
westerngas	1.0, 0.0,                  8.62738331464067e-05, 0.0
westward	0.0, 1.0,                  0.0, 7.420599584446424e-05
